"_552af7f3069b77925de110215e4643ab.old.goldmine-scheduler.relay.cool","HTTPSConnectionPool(host='_552af7f3069b77925de110215e4643ab.old.goldmine-scheduler.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de280>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"lexisnexis.relay.cool","HTTPSConnectionPool(host='lexisnexis.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd049b730>, 'Connection to lexisnexis.relay.cool timed out. (connect timeout=10)'))"
"_fa191b738af8d643facfe4130742d98b.ml-tool.relay.cool","HTTPSConnectionPool(host='_fa191b738af8d643facfe4130742d98b.ml-tool.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c69d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_a42524625200f6a93262eb1fbb7bb240.serverwatch.relay.cool","HTTPSConnectionPool(host='_a42524625200f6a93262eb1fbb7bb240.serverwatch.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6460>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_f04cf33f649235de6e40570dfb9d1a33.sonarqube.relay.cool","HTTPSConnectionPool(host='_f04cf33f649235de6e40570dfb9d1a33.sonarqube.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04cedf0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"_25fa0eed52f3f8273bab7ae73a191263.superset.relay.cool","HTTPSConnectionPool(host='_25fa0eed52f3f8273bab7ae73a191263.superset.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6910>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"gateway.superset.relay.cool","HTTPSConnectionPool(host='gateway.superset.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c62e0>, 'Connection to gateway.superset.relay.cool timed out. (connect timeout=10)'))"
"westlaw.relay.cool","HTTPSConnectionPool(host='westlaw.relay.cool', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0431a90>, 'Connection to westlaw.relay.cool timed out. (connect timeout=10)'))"
"www.relay.cool","500 response"
"_02b740b5b2b53dc27b72a1c1004fe55f.dev.xenforo.relay.cool","HTTPSConnectionPool(host='_02b740b5b2b53dc27b72a1c1004fe55f.dev.xenforo.relay.cool', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04314c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
